ts_code,list_date,delist_date,has_security_master,has_index_membership,has_daily_bar,passed,issue
601788.SH,2009-08-18,,True,False,False,True,
601789.SH,2011-08-16,,True,False,False,True,
601798.SH,2011-06-22,,True,False,False,True,
601799.SH,2011-02-01,,True,True,True,True,
601800.SH,2012-03-09,,True,False,False,True,
601801.SH,2010-01-18,,True,True,True,True,
601808.SH,2007-09-28,,True,True,True,True,
601811.SH,2016-08-08,,True,True,True,True,
601816.SH,2020-01-16,,True,False,False,True,
601818.SH,2010-08-18,,True,False,False,True,
601825.SH,2021-08-19,,True,False,False,True,
601827.SH,2020-06-05,,True,False,False,True,
601828.SH,2018-01-17,,True,True,True,True,
601838.SH,2018-01-31,,True,False,False,True,
601857.SH,2007-11-05,,True,False,False,True,
601858.SH,2017-01-18,,True,True,True,True,
601860.SH,2019-01-03,,True,True,True,True,
601865.SH,2019-02-15,,True,True,True,True,
601866.SH,2007-12-12,,True,True,True,True,
601868.SH,2021-09-28,,True,True,True,True,
601869.SH,2018-07-20,,True,True,True,True,
601872.SH,2006-12-01,,True,True,True,True,
601877.SH,2010-01-21,,True,False,False,True,
601878.SH,2017-06-26,,True,False,False,True,
601880.SH,2010-12-06,,True,True,True,True,
601881.SH,2017-01-23,,True,False,False,True,
601882.SH,2016-11-07,,True,False,False,True,
601886.SH,2011-08-18,,True,True,True,True,
601888.SH,2009-10-15,,True,False,False,True,
601890.SH,2010-12-28,,True,False,False,True,
601898.SH,2008-02-01,,True,False,False,True,
601899.SH,2008-04-25,,True,False,False,True,
601900.SH,2016-02-15,,True,False,False,True,
601901.SH,2011-08-10,,True,False,False,True,
601908.SH,2011-09-08,,True,True,True,True,
601916.SH,2019-11-26,,True,False,False,True,
601918.SH,2007-12-19,,True,True,True,True,
601919.SH,2007-06-26,,True,False,False,True,
601921.SH,2021-07-23,,True,True,True,True,
601928.SH,2011-11-30,,True,True,True,True,
601929.SH,2012-02-23,,True,True,True,True,
601933.SH,2010-12-15,,True,True,True,True,
601939.SH,2007-09-25,,True,False,False,True,
601949.SH,2017-08-21,,True,False,False,True,
601952.SH,2017-05-15,,True,False,False,True,
601956.SH,2020-12-25,,True,False,False,True,
601958.SH,2008-04-17,,True,True,True,True,
601963.SH,2021-02-05,,True,False,False,True,
601965.SH,2012-06-11,,True,True,True,True,
601966.SH,2016-07-06,,True,True,True,True,
601968.SH,2015-06-11,,True,False,False,True,
601969.SH,2014-12-09,,True,True,True,True,
601975.SH,2019-01-08,,True,True,True,True,
601985.SH,2015-06-10,,True,False,False,True,
601988.SH,2006-07-05,,True,False,False,True,
601989.SH,2009-12-16,2025-09-05,True,False,True,True,
601990.SH,2018-06-13,,True,True,True,True,
601991.SH,2006-12-20,,True,True,True,True,
601992.SH,2011-03-01,,True,True,True,True,
601995.SH,2020-11-02,,True,False,False,True,
601996.SH,2011-09-29,,True,False,False,True,
601997.SH,2016-08-16,,True,True,True,True,
601998.SH,2007-04-27,,True,False,False,True,
601999.SH,2007-12-21,,True,True,True,True,
603000.SH,2012-04-27,,True,True,True,True,
603001.SH,2012-04-26,,True,True,True,True,
603002.SH,2012-05-18,,True,False,False,True,
603003.SH,2012-08-17,2025-07-03,True,False,True,True,
603004.SH,2023-12-27,,True,False,False,True,
603005.SH,2014-02-10,,True,True,True,True,
603006.SH,2014-06-30,,True,False,False,True,
603007.SH,2016-08-26,,True,False,False,True,
603008.SH,2012-07-17,,True,False,False,True,
603009.SH,2014-07-18,,True,False,False,True,
603010.SH,2014-10-10,,True,False,False,True,
603011.SH,2014-11-07,,True,False,False,True,
603012.SH,2015-03-20,,True,False,False,True,
603013.SH,2018-05-09,,True,False,False,True,
603014.SH,2025-05-19,,True,False,False,True,
603015.SH,2015-03-03,,True,False,False,True,
603016.SH,2016-07-01,,True,False,False,True,
603017.SH,2014-12-31,,True,False,False,True,
603018.SH,2014-10-13,,True,False,False,True,
603019.SH,2014-11-06,,True,True,True,True,
603020.SH,2015-03-25,,True,False,False,True,
603021.SH,2015-04-23,,True,False,False,True,
603022.SH,2015-05-18,,True,False,False,True,
603023.SH,2015-05-27,,True,False,False,True,
603025.SH,2015-04-22,,True,True,True,True,
603026.SH,2015-05-29,,True,True,True,True,
603027.SH,2016-03-07,,True,False,False,True,
603028.SH,2016-03-31,,True,False,False,True,
603029.SH,2016-04-27,,True,False,False,True,
603030.SH,2015-03-20,,True,False,False,True,
603031.SH,2016-08-22,,True,False,False,True,
603032.SH,2017-01-05,,True,False,False,True,
603033.SH,2016-12-07,,True,False,False,True,
603035.SH,2017-01-05,,True,False,False,True,
603036.SH,2016-12-09,,True,False,False,True,
603037.SH,2017-01-20,,True,False,False,True,
603038.SH,2017-01-16,,True,False,False,True,
603039.SH,2017-01-13,,True,False,False,True,
603040.SH,2017-02-09,,True,False,False,True,
603041.SH,2017-03-30,,True,False,False,True,
603042.SH,2017-06-02,,True,False,False,True,
603043.SH,2017-06-27,,True,False,False,True,
603045.SH,2018-05-17,,True,False,False,True,
603048.SH,2021-11-16,,True,False,False,True,
603049.SH,2025-06-05,,True,True,True,True,
603050.SH,2017-04-14,,True,False,False,True,
603051.SH,2022-03-25,,True,False,False,True,
603052.SH,2022-10-11,,True,False,False,True,
603053.SH,2019-12-17,,True,False,False,True,
603055.SH,2017-09-21,,True,False,False,True,
603056.SH,2018-01-16,2026-03-31,True,True,True,True,
603057.SH,2022-09-26,,True,False,False,True,
603058.SH,2016-12-23,,True,False,False,True,
603059.SH,2018-03-02,,True,False,False,True,
603060.SH,2016-11-09,,True,False,False,True,
603061.SH,2023-03-03,,True,False,False,True,
603062.SH,2023-11-07,,True,False,False,True,
603063.SH,2017-07-28,,True,False,False,True,
603065.SH,2023-03-21,,True,False,False,True,
603066.SH,2015-06-11,,True,False,False,True,
603067.SH,2016-09-13,,True,False,False,True,
603068.SH,2019-04-15,,True,False,False,True,
603069.SH,2016-07-12,,True,False,False,True,
603070.SH,2022-03-10,,True,False,False,True,
603071.SH,2021-12-16,,True,False,False,True,
603072.SH,2025-01-03,,True,False,False,True,
603073.SH,2023-03-16,,True,False,False,True,
603075.SH,2023-09-11,,True,False,False,True,
603076.SH,2017-11-13,,True,False,False,True,
603077.SH,2012-07-31,,True,True,True,True,
603078.SH,2017-04-10,,True,False,False,True,
603079.SH,2017-08-23,,True,False,False,True,
603080.SH,2018-01-03,,True,False,False,True,
603081.SH,2017-04-20,,True,False,False,True,
603082.SH,2024-01-30,,True,False,False,True,
603083.SH,2017-11-10,,True,False,False,True,
603085.SH,2015-06-30,,True,False,False,True,
603086.SH,2017-05-11,,True,False,False,True,
603087.SH,2020-06-29,,True,True,True,True,
603088.SH,2014-11-11,,True,False,False,True,
603089.SH,2017-01-26,,True,False,False,True,
603090.SH,2016-08-31,,True,False,False,True,
603091.SH,2024-09-20,,True,False,False,True,
603092.SH,2025-11-07,,True,True,True,True,
603093.SH,2019-08-30,,True,False,False,True,
603095.SH,2020-04-15,,True,False,False,True,
603096.SH,2017-04-25,,True,False,False,True,
603097.SH,2022-05-12,,True,False,False,True,
603098.SH,2016-12-16,,True,False,False,True,
603099.SH,2014-08-22,,True,False,False,True,
603100.SH,2014-08-05,,True,False,False,True,
603101.SH,2016-05-06,,True,False,False,True,
603102.SH,2022-01-25,,True,False,False,True,
603103.SH,2017-10-12,,True,False,False,True,
603105.SH,2018-07-09,,True,False,False,True,
603106.SH,2017-09-20,,True,False,False,True,
603107.SH,2023-11-01,,True,False,False,True,
603108.SH,2015-05-27,,True,False,False,True,
603109.SH,2019-12-31,,True,False,False,True,
603110.SH,2017-10-13,,True,False,False,True,
603111.SH,2014-08-01,,True,False,False,True,
603112.SH,2020-09-17,,True,False,False,True,
603113.SH,2017-05-11,,True,False,False,True,
603115.SH,2019-08-09,,True,False,False,True,
603116.SH,2015-06-29,,True,False,False,True,
603117.SH,2015-06-29,,True,False,False,True,
603118.SH,2015-02-25,,True,False,False,True,
603119.SH,2023-08-01,,True,True,True,True,
603120.SH,2025-04-16,,True,False,False,True,
603121.SH,2019-01-11,,True,False,False,True,
603122.SH,2022-02-16,,True,False,False,True,
603123.SH,2012-05-03,,True,False,False,True,
603124.SH,2025-03-20,,True,False,False,True,
603125.SH,2023-04-10,,True,False,False,True,
603126.SH,2014-07-31,,True,False,False,True,
603127.SH,2017-08-25,,True,True,True,True,
603128.SH,2012-05-29,,True,False,False,True,
603129.SH,2017-08-18,,True,True,True,True,
603130.SH,2022-11-18,,True,False,False,True,
603131.SH,2016-06-07,,True,False,False,True,
603132.SH,2022-02-22,,True,False,False,True,
603133.SH,2017-03-20,2024-07-03,True,False,True,True,
603135.SH,2023-04-10,,True,False,False,True,
603136.SH,2017-09-27,,True,False,False,True,
603137.SH,2023-04-19,,True,False,False,True,
603138.SH,2017-03-06,,True,False,False,True,
603139.SH,2017-04-21,,True,False,False,True,
603150.SH,2022-01-24,,True,False,False,True,
603151.SH,2022-10-19,,True,False,False,True,
603153.SH,2023-03-13,,True,False,False,True,
603155.SH,2020-09-01,,True,False,False,True,
603156.SH,2018-02-12,,True,True,True,True,
603157.SH,2017-09-25,2022-05-24,True,False,True,True,
603158.SH,2015-03-20,,True,False,False,True,
603159.SH,2016-08-12,,True,False,False,True,
603160.SH,2016-10-17,,True,True,True,True,
603161.SH,2018-01-05,,True,False,False,True,
603162.SH,2023-03-29,,True,False,False,True,
603163.SH,2022-10-13,,True,False,False,True,
603165.SH,2017-01-17,,True,False,False,True,
603166.SH,2014-11-27,,True,False,False,True,
603167.SH,2012-09-06,,True,False,False,True,
603168.SH,2014-07-02,,True,False,False,True,
603169.SH,2014-10-09,,True,True,True,True,
603170.SH,2022-07-15,,True,False,False,True,
603171.SH,2021-06-30,,True,False,False,True,
603172.SH,2023-05-10,,True,False,False,True,
603173.SH,2023-01-30,,True,False,False,True,
603175.SH,2025-10-24,,True,True,True,True,
603176.SH,2021-12-31,,True,False,False,True,
603177.SH,2017-02-07,,True,False,False,True,
603178.SH,2017-03-28,,True,False,False,True,
603179.SH,2017-03-17,,True,True,True,True,
603180.SH,2017-05-12,,True,False,False,True,
603181.SH,2017-08-24,,True,False,False,True,
603182.SH,2022-09-09,,True,False,False,True,
603183.SH,2017-09-05,,True,False,False,True,
603185.SH,2018-12-28,,True,True,True,True,
603186.SH,2017-01-03,,True,False,False,True,
603187.SH,2018-11-29,,True,False,False,True,
603188.SH,2014-09-09,,True,True,True,True,
603189.SH,2016-09-14,,True,False,False,True,
603190.SH,2023-02-17,,True,False,False,True,
603191.SH,2022-04-28,,True,False,False,True,
603192.SH,2018-08-28,,True,False,False,True,
603193.SH,2023-10-17,,True,False,False,True,
603194.SH,2024-12-24,,True,False,False,True,
603195.SH,2020-02-06,,True,False,False,True,
603196.SH,2017-05-31,,True,False,False,True,
603197.SH,2017-05-19,,True,False,False,True,
603198.SH,2015-05-28,,True,True,True,True,
603199.SH,2015-03-26,,True,False,False,True,
603200.SH,2017-06-01,,True,False,False,True,
603201.SH,2022-07-29,,True,False,False,True,
603202.SH,2025-04-24,,True,False,False,True,
603203.SH,2016-11-08,,True,False,False,True,
603205.SH,2024-11-07,,True,False,False,True,
603206.SH,2022-05-06,,True,False,False,True,
603207.SH,2024-08-26,,True,False,False,True,
603208.SH,2017-02-10,,True,False,False,True,
603209.SH,2022-03-24,,True,False,False,True,
603210.SH,2025-04-09,,True,False,False,True,
603211.SH,2022-07-25,,True,False,False,True,
603212.SH,2020-04-30,,True,False,False,True,
603213.SH,2021-11-11,,True,False,False,True,
603214.SH,2018-03-30,,True,False,False,True,
603215.SH,2022-02-18,,True,False,False,True,
603216.SH,2021-12-15,,True,False,False,True,
603217.SH,2019-06-20,,True,False,False,True,
603218.SH,2016-12-28,,True,True,True,True,
603219.SH,2021-11-22,,True,False,False,True,
603220.SH,2018-11-15,,True,False,False,True,
603221.SH,2020-03-23,,True,False,False,True,
603222.SH,2015-02-17,,True,False,False,True,
603223.SH,2015-06-30,,True,False,False,True,
603225.SH,2017-04-18,,True,True,True,True,
603226.SH,2017-06-15,,True,False,False,True,
603227.SH,2015-05-15,,True,False,False,True,
603228.SH,2017-01-06,,True,True,True,True,
603229.SH,2017-05-09,,True,False,False,True,
603230.SH,2021-12-24,,True,False,False,True,
603231.SH,2023-12-15,,True,False,False,True,
603232.SH,2017-04-21,,True,False,False,True,
603233.SH,2017-07-31,,True,True,True,True,
603235.SH,2022-07-12,,True,False,False,True,
603236.SH,2019-07-16,,True,False,False,True,
603237.SH,2022-08-31,,True,False,False,True,
603238.SH,2017-02-22,,True,False,False,True,
603239.SH,2016-12-30,,True,False,False,True,
603248.SH,2025-12-23,,True,False,False,True,
603255.SH,2022-08-18,,True,False,False,True,
603256.SH,2019-07-19,,True,True,True,True,
603257.SH,2025-04-08,,True,False,False,True,
603258.SH,2016-10-26,,True,False,False,True,
603259.SH,2018-05-08,,True,False,False,True,
603260.SH,2017-10-30,,True,True,True,True,
603261.SH,2022-03-15,,True,False,False,True,
603262.SH,2025-07-23,,True,False,False,True,
603266.SH,2017-01-10,,True,False,False,True,
603267.SH,2019-05-15,,True,True,True,True,
603268.SH,2015-03-19,,True,False,False,True,
603269.SH,2017-05-17,,True,False,False,True,
603270.SH,2023-09-01,,True,False,False,True,
603271.SH,2025-03-11,,True,False,False,True,
603272.SH,2022-05-20,,True,False,False,True,
603273.SH,2023-10-23,,True,False,False,True,
603275.SH,2023-08-23,,True,False,False,True,
603276.SH,2023-09-25,,True,False,False,True,
603277.SH,2017-09-11,,True,False,False,True,
603278.SH,2017-11-13,,True,False,False,True,
603279.SH,2019-07-29,,True,False,False,True,
603280.SH,2022-11-08,,True,False,False,True,
603281.SH,2023-01-31,,True,False,False,True,
603282.SH,2023-03-15,,True,False,False,True,
603283.SH,2017-12-25,,True,False,False,True,
603284.SH,2026-02-10,,True,False,False,True,
603285.SH,2024-07-05,,True,False,False,True,
603286.SH,2017-06-27,,True,False,False,True,
603288.SH,2014-02-11,,True,False,False,True,
603289.SH,2017-10-31,,True,False,False,True,
603290.SH,2020-02-04,,True,True,True,True,
603291.SH,2023-03-27,,True,False,False,True,
603293.SH,2026-04-16,,True,False,False,True,
603296.SH,2023-08-08,,True,False,False,True,
603297.SH,2018-09-10,,True,False,False,True,
603298.SH,2016-12-27,,True,True,True,True,
603299.SH,2015-12-31,,True,False,False,True,
603300.SH,2015-05-29,,True,False,False,True,
603301.SH,2018-04-12,,True,False,False,True,
603303.SH,2017-03-30,,True,False,False,True,
603305.SH,2017-07-10,,True,True,True,True,
603306.SH,2014-09-26,,True,False,False,True,
603307.SH,2023-02-16,,True,False,False,True,
603308.SH,2014-01-22,,True,True,True,True,
603309.SH,2015-03-02,,True,False,False,True,
603310.SH,2024-08-14,,True,False,False,True,
603311.SH,2015-05-18,,True,False,False,True,
603312.SH,2024-01-11,,True,False,False,True,
603313.SH,2016-10-13,,True,False,False,True,
603315.SH,2015-04-24,,True,False,False,True,
603316.SH,2017-06-19,,True,False,False,True,
603317.SH,2019-04-16,,True,True,True,True,
603318.SH,2015-04-24,,True,False,False,True,
603319.SH,2016-11-30,,True,False,False,True,
603320.SH,2017-05-02,,True,False,False,True,
603321.SH,2017-09-15,,True,False,False,True,
603322.SH,2016-07-28,,True,False,False,True,
603323.SH,2016-11-29,,True,False,False,True,
603324.SH,2021-04-07,,True,False,False,True,
603325.SH,2024-01-10,,True,False,False,True,
603326.SH,2017-06-16,,True,False,False,True,
603327.SH,2019-05-23,,True,False,False,True,
603328.SH,2014-07-01,,True,True,True,True,
603329.SH,2017-12-29,,True,False,False,True,
603330.SH,2017-02-13,,True,False,False,True,
603331.SH,2017-07-05,,True,False,False,True,
603332.SH,2019-01-17,,True,False,False,True,
603333.SH,2012-05-07,,True,False,False,True,
603334.SH,2025-11-05,,True,False,False,True,
603335.SH,2017-06-20,,True,False,False,True,
603336.SH,2016-11-24,,True,False,False,True,
603337.SH,2017-01-19,,True,False,False,True,
603338.SH,2015-03-25,,True,True,True,True,
603339.SH,2016-05-19,,True,False,False,True,
603341.SH,2024-03-01,,True,True,True,True,
603344.SH,2024-03-20,,True,False,False,True,
603345.SH,2017-02-22,,True,True,True,True,
603348.SH,2018-04-26,,True,False,False,True,
603350.SH,2024-07-03,,True,False,False,True,
603351.SH,2019-01-30,,True,False,False,True,
603352.SH,2026-01-15,,True,False,False,True,
603353.SH,2020-04-07,,True,False,False,True,
603355.SH,2015-05-13,,True,True,True,True,
603356.SH,2018-01-24,,True,False,False,True,
603357.SH,2017-08-01,,True,False,False,True,
603358.SH,2017-01-25,,True,False,False,True,
603359.SH,2017-09-01,,True,False,False,True,
603360.SH,2017-02-06,,True,False,False,True,
603363.SH,2017-09-26,,True,False,False,True,
603365.SH,2017-11-20,,True,False,False,True,
603366.SH,2012-05-21,,True,True,True,True,
603367.SH,2017-09-29,,True,False,False,True,
603368.SH,2014-12-04,,True,False,False,True,
603369.SH,2014-07-03,,True,True,True,True,
603370.SH,2025-09-05,,True,False,False,True,
603373.SH,2023-12-20,,True,False,False,True,
603375.SH,2024-01-24,,True,False,False,True,
603376.SH,2025-11-06,,True,False,False,True,
603377.SH,2016-02-05,,True,True,True,True,
603378.SH,2017-09-28,,True,False,False,True,
603379.SH,2019-04-02,,True,True,True,True,
603380.SH,2017-06-22,,True,False,False,True,
603381.SH,2024-06-26,,True,False,False,True,
603382.SH,2025-06-12,,True,False,False,True,
603383.SH,2017-05-22,,True,False,False,True,
603385.SH,2017-04-05,,True,False,False,True,
603386.SH,2017-09-12,,True,False,False,True,
603387.SH,2017-07-17,,True,False,False,True,
603388.SH,2017-03-24,2025-12-05,True,False,True,True,
603389.SH,2016-12-15,,True,False,False,True,
603390.SH,2019-11-25,,True,False,False,True,
603391.SH,2024-07-31,,True,False,False,True,
603392.SH,2020-04-29,,True,False,False,True,
603393.SH,2016-09-12,,True,False,False,True,
603395.SH,2024-11-26,,True,False,False,True,
603396.SH,2017-10-18,,True,False,False,True,
603398.SH,2015-12-09,,True,False,False,True,
603399.SH,2012-08-24,,True,False,False,True,
603400.SH,2025-06-20,,True,False,False,True,
603402.SH,2026-01-06,,True,False,False,True,
603406.SH,2025-08-08,,True,False,False,True,
603407.SH,2026-05-11,,True,False,False,True,
603408.SH,2020-07-30,,True,False,False,True,
603409.SH,2025-03-04,,True,False,False,True,
603416.SH,2016-12-21,,True,False,False,True,
603418.SH,2025-09-23,,True,False,False,True,
603421.SH,2016-10-11,,True,False,False,True,
603429.SH,2017-01-24,,True,False,False,True,
603435.SH,2026-05-22,,True,False,False,True,
603439.SH,2020-04-28,,True,False,False,True,
603444.SH,2017-01-04,,True,True,True,True,
603456.SH,2014-10-10,,True,True,True,True,
603458.SH,2017-08-09,,True,False,False,True,
603459.SH,2026-04-08,,True,False,False,True,
603466.SH,2017-10-20,,True,False,False,True,
603477.SH,2017-12-18,,True,False,False,True,
603486.SH,2018-05-28,,True,True,True,True,
603488.SH,2017-05-16,,True,False,False,True,
603489.SH,2019-11-11,,True,False,False,True,
603496.SH,2017-06-07,,True,False,False,True,
603499.SH,2017-10-16,,True,False,False,True,
603500.SH,2017-09-04,,True,False,False,True,
603501.SH,2017-05-04,,True,True,True,True,
603505.SH,2017-05-03,,True,False,False,True,
603506.SH,2018-02-01,,True,False,False,True,
603507.SH,2017-11-06,,True,False,False,True,
603508.SH,2015-12-24,,True,False,False,True,
603511.SH,2021-05-31,,True,False,False,True,
603515.SH,2016-08-19,,True,True,True,True,
603516.SH,2018-02-02,,True,False,False,True,
603517.SH,2017-03-17,,True,True,True,True,
603518.SH,2014-12-03,,True,False,False,True,
603519.SH,2015-03-19,,True,False,False,True,
603520.SH,2016-03-09,,True,False,False,True,
603527.SH,2017-09-07,,True,False,False,True,
603528.SH,2016-05-03,,True,True,True,True,
603529.SH,2021-06-15,,True,True,True,True,
603530.SH,2019-08-05,,True,False,False,True,
603533.SH,2017-09-21,,True,False,False,True,
603535.SH,2017-08-08,,True,False,False,True,
603536.SH,2017-06-13,,True,False,False,True,
603538.SH,2017-04-07,,True,False,False,True,
603551.SH,2020-01-15,,True,False,False,True,
603555.SH,2014-01-24,2024-03-29,True,True,True,True,
603556.SH,2016-11-10,,True,True,True,True,
603557.SH,2017-08-18,,True,False,False,True,
603558.SH,2015-01-27,,True,False,False,True,
603559.SH,2016-12-02,,True,False,False,True,
603565.SH,2020-09-25,,True,True,True,True,
603566.SH,2015-05-18,,True,False,False,True,
603567.SH,2015-04-24,,True,True,True,True,
603568.SH,2015-05-28,,True,True,True,True,
603569.SH,2016-08-10,,True,True,True,True,
603577.SH,2016-12-22,,True,False,False,True,
603578.SH,2017-03-06,,True,False,False,True,
603579.SH,2017-01-11,,True,False,False,True,
603580.SH,2017-05-25,,True,False,False,True,
603583.SH,2018-09-21,,True,False,False,True,
603585.SH,2016-12-14,,True,False,False,True,
603586.SH,2017-04-06,,True,False,False,True,
603587.SH,2018-06-22,,True,False,False,True,
603588.SH,2014-12-29,,True,False,False,True,
603589.SH,2015-06-29,,True,True,True,True,
603590.SH,2018-08-27,,True,False,False,True,
603595.SH,2017-07-12,,True,False,False,True,
603596.SH,2018-04-27,,True,True,True,True,
603598.SH,2015-05-27,,True,False,False,True,
603599.SH,2015-05-13,,True,False,False,True,
603600.SH,2015-01-23,,True,False,False,True,
603601.SH,2015-01-22,,True,False,False,True,
603602.SH,2017-08-10,,True,False,False,True,
603603.SH,2017-02-17,2024-04-25,True,False,True,True,
603605.SH,2017-11-15,,True,True,True,True,
603606.SH,2014-10-15,,True,True,True,True,
603607.SH,2017-10-25,,True,False,False,True,
603608.SH,2016-02-18,,True,False,False,True,
603609.SH,2014-08-08,,True,False,False,True,
603610.SH,2019-10-29,,True,False,False,True,
603611.SH,2015-01-28,,True,False,False,True,
603612.SH,2017-07-18,,True,False,False,True,
603613.SH,2019-07-30,,True,True,True,True,
603615.SH,2017-02-13,,True,False,False,True,
603616.SH,2015-06-11,,True,False,False,True,
603617.SH,2017-07-03,,True,False,False,True,
603618.SH,2015-02-17,,True,False,False,True,
603619.SH,2017-11-17,,True,False,False,True,
603626.SH,2017-02-09,,True,False,False,True,
603628.SH,2017-01-12,,True,False,False,True,
603629.SH,2018-12-24,,True,False,False,True,
603630.SH,2017-03-13,,True,False,False,True,
603633.SH,2016-11-17,,True,False,False,True,
603636.SH,2014-12-30,,True,False,False,True,
603637.SH,2017-02-08,,True,False,False,True,
603638.SH,2017-01-20,,True,True,True,True,
603639.SH,2017-01-12,,True,False,False,True,
603648.SH,2017-09-13,,True,False,False,True,
603650.SH,2018-06-27,,True,True,True,True,
603655.SH,2017-12-29,,True,False,False,True,
603656.SH,2017-03-21,,True,False,False,True,
603657.SH,2018-07-30,,True,False,False,True,
603658.SH,2016-09-01,,True,True,True,True,
603659.SH,2017-11-03,,True,True,True,True,
603660.SH,2016-12-01,,True,False,False,True,
603661.SH,2017-11-21,,True,False,False,True,
603662.SH,2019-08-06,,True,False,False,True,
603663.SH,2016-08-01,,True,False,False,True,
603665.SH,2017-03-13,,True,False,False,True,
603666.SH,2018-06-12,,True,False,False,True,
603667.SH,2016-10-25,,True,False,False,True,
603668.SH,2017-01-17,,True,False,False,True,
603669.SH,2015-05-28,,True,False,False,True,
603676.SH,2017-07-21,,True,False,False,True,
603677.SH,2017-02-06,,True,False,False,True,
603678.SH,2015-01-26,,True,False,False,True,
603679.SH,2017-06-21,,True,False,False,True,
603680.SH,2018-02-27,,True,False,False,True,
603681.SH,2019-03-26,,True,False,False,True,
603682.SH,2020-04-21,,True,False,False,True,
603683.SH,2017-10-20,,True,False,False,True,
603685.SH,2017-11-27,,True,False,False,True,
603686.SH,2015-01-26,,True,False,False,True,
603687.SH,2019-07-26,,True,False,False,True,
603688.SH,2014-10-31,,True,True,True,True,
603689.SH,2017-01-10,,True,False,False,True,
603690.SH,2017-01-13,,True,False,False,True,
603693.SH,2018-07-03,,True,False,False,True,
603696.SH,2015-12-09,,True,False,False,True,
603697.SH,2019-05-08,,True,False,False,True,
603698.SH,2015-01-28,,True,True,True,True,
603699.SH,2014-01-17,,True,True,True,True,
603700.SH,2019-01-22,,True,False,False,True,
603701.SH,2016-04-12,,True,False,False,True,
603703.SH,2015-04-23,,True,False,False,True,
603706.SH,2018-07-09,,True,False,False,True,
603707.SH,2017-07-19,,True,True,True,True,
603708.SH,2016-12-13,,True,True,True,True,
603709.SH,2018-02-08,,True,False,False,True,
603711.SH,2017-11-30,,True,False,False,True,
603712.SH,2018-02-26,,True,True,True,True,
603713.SH,2018-07-13,,True,False,False,True,
603716.SH,2016-10-31,,True,False,False,True,
603717.SH,2017-03-27,,True,False,False,True,
603718.SH,2015-05-15,,True,False,False,True,
603719.SH,2020-02-24,,True,True,True,True,
603721.SH,2017-08-11,,True,False,False,True,
603722.SH,2017-10-25,,True,False,False,True,
603725.SH,2017-09-06,,True,False,False,True,
603726.SH,2016-04-21,,True,False,False,True,
603727.SH,2016-11-22,,True,False,False,True,
603728.SH,2017-05-09,,True,True,True,True,
603729.SH,2015-03-24,,True,False,False,True,
603730.SH,2017-07-28,,True,False,False,True,
603733.SH,2018-04-20,,True,False,False,True,
603737.SH,2016-06-03,,True,True,True,True,
603738.SH,2016-09-28,,True,False,False,True,
603739.SH,2019-01-16,,True,False,False,True,
603755.SH,2019-08-28,,True,False,False,True,
603757.SH,2017-07-11,,True,False,False,True,
603758.SH,2017-05-17,,True,False,False,True,
603759.SH,2021-03-26,,True,False,False,True,
603766.SH,2012-08-10,,True,True,True,True,
603767.SH,2017-06-13,,True,False,False,True,
603768.SH,2017-03-24,,True,False,False,True,
603773.SH,2018-04-17,,True,False,False,True,
603776.SH,2017-08-17,,True,False,False,True,
603777.SH,2016-10-12,,True,False,False,True,
603778.SH,2015-12-31,,True,False,False,True,
603779.SH,2016-05-16,,True,False,False,True,
603786.SH,2019-10-15,,True,True,True,True,
603787.SH,2017-04-27,,True,False,False,True,
603788.SH,2015-01-20,,True,False,False,True,
603789.SH,2015-04-27,,True,False,False,True,
603790.SH,2018-09-12,,True,False,False,True,
603797.SH,2017-04-13,,True,False,False,True,
603798.SH,2016-04-06,,True,False,False,True,
603799.SH,2015-01-29,,True,True,True,True,
603800.SH,2015-12-10,,True,False,False,True,
603801.SH,2017-06-30,,True,False,False,True,
603803.SH,2017-04-20,,True,False,False,True,
603806.SH,2014-09-05,,True,True,True,True,
603808.SH,2015-04-22,,True,False,False,True,
603809.SH,2017-11-28,,True,False,False,True,
603810.SH,2018-09-17,,True,False,False,True,
603811.SH,2017-03-15,,True,False,False,True,
603813.SH,2017-09-18,,True,False,False,True,
603815.SH,2019-10-21,,True,False,False,True,
603816.SH,2016-10-14,,True,True,True,True,
603817.SH,2017-02-20,,True,False,False,True,
603818.SH,2015-04-22,,True,False,False,True,
603819.SH,2016-11-25,,True,False,False,True,
603822.SH,2016-04-28,,True,False,False,True,
603823.SH,2016-12-20,,True,False,False,True,
603825.SH,2017-08-02,,True,False,False,True,
603826.SH,2017-04-14,,True,True,True,True,
603828.SH,2015-02-26,,True,False,False,True,
603829.SH,2017-10-17,,True,False,False,True,
603833.SH,2017-03-28,,True,True,True,True,
603836.SH,2021-05-26,,True,False,False,True,
603838.SH,2015-07-01,,True,False,False,True,
603839.SH,2017-02-14,,True,False,False,True,
603843.SH,2016-09-05,,True,False,False,True,
603848.SH,2017-12-01,,True,False,False,True,
603855.SH,2017-05-24,,True,False,False,True,
603856.SH,2017-11-06,,True,False,False,True,
603858.SH,2016-11-18,,True,True,True,True,
603859.SH,2016-10-21,,True,False,False,True,
603860.SH,2017-08-02,,True,False,False,True,
603861.SH,2016-03-22,,True,False,False,True,
603863.SH,2019-06-21,,True,False,False,True,
603866.SH,2015-12-22,,True,True,True,True,
